image,mode,class,alias,prompt_text,threshold_box,threshold_text,n_detections,max_score,first_box_x1y1x2y2,hit
frame_0036.png,extras,chair,armless chair,armless chair.,0.2,0.2,7,0.4237,"[586.3442993164062, 861.4735107421875, 718.923095703125, 1070.8677978515625]",1
frame_0036.png,extras,chair,office chair,office chair.,0.2,0.2,11,0.416,"[587.7857055664062, 863.4733276367188, 720.4586181640625, 1069.475341796875]",1
frame_0036.png,extras,chair,wheeled chair,wheeled chair.,0.2,0.2,9,0.4802,"[587.214599609375, 862.663330078125, 717.9612426757812, 1069.6561279296875]",1
frame_0036.png,extras,chair,swivel chair,swivel chair.,0.2,0.2,6,0.3852,"[586.1889038085938, 861.1995239257812, 717.4193115234375, 1071.2696533203125]",1
frame_0036.png,extras,chair,rolling chair,rolling chair.,0.2,0.2,8,0.4281,"[587.342529296875, 862.3204345703125, 718.0105590820312, 1070.0450439453125]",1
frame_0036.png,extras,cup,cup,cup.,0.18,0.18,1,0.3399,"[1087.1632080078125, 861.280517578125, 1102.7618408203125, 896.1553955078125]",1
frame_0036.png,extras,cup,white drinking cup,white drinking cup.,0.18,0.18,3,0.4129,"[1078.5054931640625, 852.2230224609375, 1110.505126953125, 902.8112182617188]",1
frame_0036.png,extras,cup,drinking cup,drinking cup.,0.18,0.18,0,0.0,,0
frame_0036.png,extras,cup,coffee cup,coffee cup.,0.18,0.18,0,0.0,,0
frame_0036.png,extras,cup,paper cup,paper cup.,0.18,0.18,0,0.0,,0
frame_0036.png,extras,cup,small cup,small cup.,0.18,0.18,2,0.3188,"[1081.843994140625, 854.9757690429688, 1108.4068603515625, 900.0659790039062]",1
frame_0036.png,extras,door,door,door.,0.2,0.2,9,0.3006,"[229.10684204101562, 600.709716796875, 339.19744873046875, 1036.1756591796875]",1
frame_0036.png,extras,door,dark door surface,dark door surface.,0.2,0.2,4,0.3237,"[1552.080322265625, 491.8814697265625, 1700.8026123046875, 1002.6268920898438]",1
frame_0036.png,extras,door,wooden door,wooden door.,0.2,0.2,4,0.3685,"[225.40579223632812, 600.9312744140625, 339.9613037109375, 1037.725830078125]",1
frame_0036.png,extras,door,closed door,closed door.,0.2,0.2,3,0.3851,"[223.63232421875, 600.4000854492188, 340.1759338378906, 1039.2122802734375]",1
frame_0036.png,extras,door,interior door,interior door.,0.2,0.2,11,0.358,"[225.83154296875, 599.4290161132812, 338.93902587890625, 1037.4700927734375]",1
frame_0036.png,extras,door,single door,single door.,0.2,0.2,3,0.4005,"[222.51576232910156, 598.47900390625, 340.91766357421875, 1039.85595703125]",1
frame_0036.png,extras,emergency exit sign,emergency exit sign,emergency exit sign.,0.18,0.18,4,0.2728,"[2762.92431640625, 341.9110107421875, 2856.943115234375, 447.79876708984375]",1
frame_0036.png,extras,emergency exit sign,exit sign,exit sign.,0.18,0.18,1,0.2056,"[2764.99560546875, 342.1495666503906, 2856.11962890625, 445.4721374511719]",1
frame_0036.png,extras,emergency exit sign,green emergency exit sign,green emergency exit sign.,0.18,0.18,4,0.313,"[1403.8265380859375, 888.1287841796875, 1445.9527587890625, 922.8963623046875]",1
frame_0036.png,extras,emergency exit sign,green exit sign,green exit sign.,0.18,0.18,4,0.3117,"[1403.2481689453125, 888.0926513671875, 1445.952392578125, 923.290283203125]",1
frame_0036.png,extras,emergency exit sign,running man exit sign,running man exit sign.,0.18,0.18,3,0.4417,"[1153.952880859375, 1647.8651123046875, 1711.0799560546875, 1852.774169921875]",1
