image,mode,class,alias,prompt_text,threshold_box,threshold_text,n_detections,max_score,first_box_x1y1x2y2,hit
frame_0013.png,extras,pair_of_ramps,metal ramps on ground,metal ramps on ground.,0.18,0.18,4,0.5737,"[9.913702011108398, 976.4231567382812, 2869.124267578125, 1847.376220703125]",1
frame_0013.png,extras,pair_of_ramps,vehicle loading ramp,vehicle loading ramp.,0.18,0.18,7,0.3276,"[733.2352905273438, 935.2532958984375, 949.8067016601562, 1050.918212890625]",1
frame_0013.png,extras,pair_of_ramps,two metal ramps,two metal ramps.,0.18,0.18,2,0.4713,"[449.98016357421875, 732.625732421875, 1000.3584594726562, 1047.034912109375]",1
frame_0013.png,extras,pair_of_ramps,ramp,ramp.,0.18,0.18,0,0.0,,0
frame_0013.png,extras,pair_of_ramps,aluminum ramp,aluminum ramp.,0.18,0.18,4,0.4073,"[732.7745971679688, 942.6629638671875, 957.2470703125, 1050.37548828125]",1
frame_0013.png,extras,pair_of_ramps,incline ramp,incline ramp.,0.18,0.18,0,0.0,,0
frame_0013.png,extras,trailer,trailer,trailer.,0.18,0.18,7,0.4052,"[427.8699645996094, 793.0515747070312, 623.4588623046875, 980.5780029296875]",1
frame_0013.png,extras,trailer,cargo trailer,cargo trailer.,0.18,0.18,5,0.4174,"[427.2029724121094, 792.0458374023438, 623.7828979492188, 981.8648071289062]",1
frame_0013.png,extras,trailer,vehicle trailer,vehicle trailer.,0.18,0.18,8,0.5087,"[427.268310546875, 791.754150390625, 623.8447875976562, 981.8904418945312]",1
frame_0013.png,extras,trailer,wheeled trailer,wheeled trailer.,0.18,0.18,6,0.3617,"[735.1765747070312, 933.8250732421875, 941.2301635742188, 1050.367919921875]",1
frame_0013.png,extras,trailer,small trailer,small trailer.,0.18,0.18,5,0.4033,"[425.70635986328125, 790.0899047851562, 626.2130126953125, 984.2274169921875]",1
frame_0013.png,extras,trailer,utility trailer,utility trailer.,0.18,0.18,4,0.4551,"[426.6749572753906, 791.370849609375, 625.1228637695312, 983.3739013671875]",1
frame_0013.png,extras,trailer,open trailer,open trailer.,0.18,0.18,5,0.3661,"[425.11346435546875, 790.4528198242188, 625.7846069335938, 985.1912841796875]",1
frame_0013.png,extras,trailer,covered trailer,covered trailer.,0.18,0.18,5,0.3737,"[69.62519073486328, 584.6492309570312, 392.7378845214844, 987.72265625]",1
frame_0013.png,extras,trailer,container trailer,container trailer.,0.18,0.18,6,0.4932,"[429.25604248046875, 792.7151489257812, 623.6648559570312, 979.9882202148438]",1
frame_0014.png,production,trailer,ALL_GROUP,trailer. cargo trailer. vehicle trailer. wheeled trailer. flatbed trailer. black trailer. utility trailer.,0.2,0.2,6,0.3752,"[484.796875, 825.9249267578125, 756.0103759765625, 1089.396240234375]",1
frame_0014.png,production,electric utility vehicle+electric wheelchair+electric scooter+trolley,ALL_GROUP,electric utility vehicle. small electric cart. utility vehicle. golf cart. electric cart. small white utility vehicle. electric wheelchair. motorized wheelchair. power wheelchair. mobility scooter wheelchair. electric scooter. mobility scooter. stand-up scooter. kick scooter. scooter. trolley. hand cart. hand truck. luggage cart. flatbed cart. push cart. utility cart.,0.22,0.22,3,0.3308,"[285.53363037109375, 772.3751220703125, 518.7813720703125, 986.4716796875]",1
frame_0014.png,production,pair of ramps,ALL_GROUP,pair of ramps. loading ramp. metal ramp. vehicle loading ramp. two metal ramps. aluminum ramp.,0.2,0.2,10,0.4024,"[483.15155029296875, 821.9739379882812, 759.8087768554688, 1090.3040771484375]",1
frame_0014.png,production,portable power station+basketball,ALL_GROUP,portable power station. large power bank. battery box. power generator box. portable battery. power station. basketball. orange basketball. sports ball. rubber ball.,0.22,0.22,0,0.0,,0
frame_0014.png,production,rectangular table+umbrella,ALL_GROUP,rectangular table. outdoor table. picnic table. long rectangular table. folding table. work table. umbrella. outdoor umbrella. parasol. patio umbrella. hand umbrella.,0.24,0.24,1,0.2757,"[483.3786926269531, 1000.8367309570312, 748.582275390625, 1087.676513671875]",1
frame_0014.png,production,cardboard box,ALL_GROUP,cardboard box. brown cardboard box. cardboard package. shipping box.,0.26,0.26,1,0.2943,"[8.877382278442383, 985.3726806640625, 82.3993911743164, 1046.9564208984375]",1
frame_0014.png,production,chair,ALL_GROUP,chair. folding chair. outdoor chair. plastic chair. armless chair.,0.3,0.3,1,0.3434,"[485.15753173828125, 825.0167846679688, 754.010498046875, 1089.8721923828125]",1
frame_0014.png,production,traffic cone+prohibition sign,ALL_GROUP,traffic cone. road cone. safety cone. orange cone. construction cone. prohibition sign. no entry sign. red prohibition sign. do not enter sign. stop sign. red circular sign.,0.22,0.22,1,0.2327,"[18.276260375976562, 712.74267578125, 241.1671600341797, 849.2058715820312]",1
frame_0014.png,extras,basketball,basketball,basketball.,0.18,0.18,0,0.0,,0
frame_0014.png,extras,basketball,orange basketball,orange basketball.,0.18,0.18,0,0.0,,0
frame_0014.png,extras,basketball,round orange ball,round orange ball.,0.18,0.18,1,0.6814,"[1146.7652587890625, 1649.9356689453125, 1691.66015625, 1855.5179443359375]",1
frame_0014.png,extras,basketball,rubber ball on ground,rubber ball on ground.,0.18,0.18,3,0.524,"[1141.551025390625, 1642.505126953125, 1694.0830078125, 1852.5880126953125]",1
frame_0014.png,extras,basketball,sports ball,sports ball.,0.18,0.18,1,0.3684,"[1152.3951416015625, 1659.818115234375, 1691.85693359375, 1857.43505859375]",1
frame_0014.png,extras,basketball,ball,ball.,0.18,0.18,1,0.31,"[1152.018798828125, 1659.77197265625, 1692.32763671875, 1856.951171875]",1
frame_0014.png,extras,umbrella,umbrella,umbrella.,0.2,0.2,3,0.314,"[1047.0, 870.771484375, 1184.845458984375, 911.9488525390625]",1
frame_0014.png,extras,umbrella,outdoor umbrella,outdoor umbrella.,0.2,0.2,0,0.0,,0
frame_0014.png,extras,umbrella,patio umbrella,patio umbrella.,0.2,0.2,1,0.2705,"[1047.173583984375, 865.609375, 1185.264892578125, 916.6381225585938]",1
frame_0014.png,extras,umbrella,open umbrella,open umbrella.,0.2,0.2,5,0.3759,"[1148.880859375, 1652.8720703125, 1692.9664306640625, 1855.0709228515625]",1
frame_0014.png,extras,umbrella,parasol,parasol.,0.2,0.2,0,0.0,,0
frame_0014.png,extras,umbrella,shade umbrella,shade umbrella.,0.2,0.2,5,0.324,"[1.72011137008667, 1737.1995849609375, 456.4403991699219, 1855.14599609375]",1
frame_0014.png,extras,umbrella,folded umbrella,folded umbrella.,0.2,0.2,5,0.3287,"[0.9369492530822754, 1738.1671142578125, 456.462890625, 1855.0247802734375]",1
frame_0014.png,extras,electric_wheelchair,electric wheelchair,electric wheelchair.,0.2,0.2,0,0.0,,0
frame_0014.png,extras,electric_wheelchair,motorized wheelchair,motorized wheelchair.,0.2,0.2,2,0.3702,"[485.5772399902344, 824.9020385742188, 754.1268920898438, 1088.3804931640625]",1
frame_0014.png,extras,electric_wheelchair,power wheelchair,power wheelchair.,0.2,0.2,1,0.3224,"[484.7275390625, 824.7744140625, 755.3505859375, 1088.94091796875]",1
frame_0014.png,extras,electric_wheelchair,wheelchair,wheelchair.,0.2,0.2,0,0.0,,0
frame_0014.png,extras,electric_wheelchair,mobility chair,mobility chair.,0.2,0.2,1,0.612,"[484.86175537109375, 824.5841064453125, 753.1710815429688, 1089.708984375]",1
frame_0014.png,extras,electric_wheelchair,powered mobility scooter,powered mobility scooter.,0.2,0.2,1,0.7185,"[482.7631530761719, 820.5733032226562, 757.974853515625, 1092.7171630859375]",1
frame_0014.png,extras,electric_scooter,electric scooter,electric scooter.,0.2,0.2,0,0.0,,0
